  Year     Month    Anomaly  Unc       Anomaly    Unc       Anomaly    Unc       Anomaly    Unc       Anomaly    Unc
  1911     5    -0.517  0.131    -0.510  0.069    -0.450  0.056    -0.364  0.057    -0.364  0.059
  1911     6    -0.497  0.131    -0.471  0.068    -0.441  0.056    -0.365  0.057    -0.364  0.059
  1911     7    -0.476  0.157    -0.434  0.068    -0.428  0.056    -0.365  0.057    -0.363  0.059
  1911     8    -0.458  0.165    -0.399  0.067    -0.424  0.056    -0.366  0.057    -0.364  0.059
  1911     9    -0.484  0.135    -0.384  0.067    -0.420  0.055    -0.366  0.057    -0.363  0.059
  1911    10    -0.250  0.112    -0.356  0.067    -0.416  0.055    -0.368  0.057    -0.362  0.059
  1911    11    -0.315  0.103    -0.333  0.068    -0.411  0.055    -0.369  0.057    -0.361  0.059
  1911    12    -0.266  0.099    -0.309  0.069    -0.407  0.055    -0.375  0.057    -0.361  0.059
  1912     1    -0.219  0.114    -0.311  0.068    -0.403  0.055    -0.377  0.057    -0.361  0.059
  1912     2    -0.215  0.101    -0.321  0.069    -0.401  0.056    -0.378  0.057    -0.362  0.059
  1912     3    -0.423  0.092    -0.335  0.068    -0.397  0.056    -0.381  0.057    -0.361  0.059
  1912     4    -0.154  0.117    -0.368  0.068    -0.390  0.056    -0.383  0.057    -0.360  0.059
  1912     5    -0.235  0.135    -0.382  0.068    -0.386  0.056    -0.383  0.057    -0.360  0.059
  1912     6    -0.208  0.122    -0.401  0.068    -0.378  0.056    -0.383  0.057    -0.360  0.059
  1912     7    -0.504  0.158    -0.426  0.068    -0.376  0.056    -0.382  0.057    -0.359  0.059
  1912     8    -0.574  0.161    -0.449  0.068    -0.370  0.057    -0.382  0.057    -0.360  0.059
  1912     9    -0.657  0.136    -0.450  0.069    -0.361  0.057    -0.381  0.057    -0.360  0.059
  1912    10    -0.640  0.113    -0.465  0.068    -0.352  0.057    -0.384  0.057    -0.359  0.059
  1912    11    -0.490  0.107    -0.478  0.067    -0.346  0.057    -0.383  0.057    -0.358  0.059
  1912    12    -0.493  0.099    -0.500  0.067    -0.343  0.057    -0.385  0.057    -0.357  0.059
  1913     1    -0.524  0.104    -0.492  0.068    -0.339  0.057    -0.386  0.057    -0.357  0.059
  1913     2    -0.485  0.104    -0.473  0.068    -0.334  0.057    -0.388  0.057    -0.358  0.059
  1913     3    -0.435  0.092    -0.452  0.068    -0.330  0.057    -0.387  0.057    -0.358  0.059
  1913     4    -0.332  0.118    -0.428  0.068    -0.329  0.058    -0.387  0.057    -0.357  0.059
  1913     5    -0.398  0.137    -0.412  0.068    -0.320  0.058    -0.388  0.057    -0.356  0.059
  1913     6    -0.468  0.114    -0.371  0.068    -0.312  0.058    -0.389  0.057    -0.355  0.059
  1913     7    -0.413  0.153    -0.326  0.068    -0.304  0.058    -0.389  0.057    -0.355  0.059
  1913     8    -0.341  0.161    -0.305  0.067    -0.296  0.058    -0.388  0.057    -0.354  0.059
  1913     9    -0.408  0.139    -0.295  0.068    -0.291  0.058    -0.387  0.057    -0.353  0.059
  1913    10    -0.347  0.113    -0.293  0.067    -0.288  0.058    -0.383  0.058    -0.350  0.059
  1913    11    -0.304  0.110    -0.277  0.068    -0.285  0.059    -0.379  0.058    -0.348  0.059
  1913    12     0.003  0.100    -0.256  0.068    -0.282  0.059    -0.377  0.058    -0.346  0.059
  1914     1     0.011  0.113    -0.246  0.069    -0.280  0.059    -0.372  0.058    -0.344  0.059
  1914     2    -0.225  0.096    -0.234  0.069    -0.279  0.059    -0.370  0.058    -0.342  0.059
  1914     3    -0.316  0.096    -0.222  0.070    -0.277  0.060    -0.367  0.058    -0.340  0.059
  1914     4    -0.304  0.115    -0.195  0.071    -0.280  0.060    -0.363  0.058    -0.339  0.059
  1914     5    -0.207  0.135    -0.185  0.071    -0.283  0.061    -0.361  0.058    -0.338  0.059
  1914     6    -0.223  0.117    -0.187  0.073    -0.292  0.061    -0.360  0.058    -0.337  0.059
  1914     7    -0.291  0.155    -0.206  0.073    -0.300  0.061    -0.358  0.059    -0.335  0.059
  1914     8    -0.202  0.160    -0.197  0.074    -0.307  0.061    -0.358  0.059    -0.335  0.059
  1914     9    -0.262  0.139    -0.171  0.074    -0.311  0.061    -0.357  0.059    -0.333  0.059
  1914    10    -0.018  0.121    -0.137  0.075    -0.317  0.061    -0.355  0.059    -0.333  0.059
  1914    11    -0.181  0.111    -0.118  0.076    -0.323  0.062    -0.356  0.059    -0.332  0.059
  1914    12    -0.021  0.134    -0.114  0.076    -0.327  0.062    -0.356  0.059    -0.333  0.059
  1915     1    -0.224  0.119    -0.106  0.076    -0.324  0.062    -0.354  0.059    -0.333  0.059
  1915     2    -0.111  0.120    -0.099  0.077    -0.320  0.062    -0.352  0.059    -0.332  0.059
  1915     3    -0.007  0.107    -0.094  0.077    -0.315  0.062    -0.349  0.060    -0.332  0.059
  1915     4     0.102  0.118    -0.117  0.077    -0.312  0.063    -0.346  0.060    -0.332  0.059
  1915     5     0.025  0.135    -0.112  0.078    -0.312  0.063    -0.346  0.060    -0.331  0.059
  1915     6    -0.182  0.119    -0.132  0.078    -0.316  0.063    -0.344  0.060    -0.331  0.059
  1915     7    -0.196  0.165    -0.129  0.077    -0.316  0.063    -0.343  0.060    -0.331  0.059
  1915     8    -0.113  0.166    -0.133  0.077    -0.316  0.063    -0.342  0.060    -0.330  0.059
  1915     9    -0.205  0.134    -0.153  0.077    -0.316  0.063    -0.340  0.060    -0.330  0.059
  1915    10    -0.287  0.120    -0.188  0.077    -0.318  0.064    -0.338  0.060    -0.329  0.059
  1915    11    -0.130  0.116    -0.217  0.078    -0.320  0.064    -0.335  0.061    -0.328  0.059
  1915    12    -0.259  0.118    -0.233  0.078    -0.318  0.064    -0.333  0.061    -0.326  0.059
  1916     1    -0.184  0.108    -0.246  0.078    -0.317  0.064    -0.328  0.061    -0.324  0.059
  1916     2    -0.156  0.110    -0.266  0.078    -0.318  0.064    -0.324  0.061    -0.323  0.059
  1916     3    -0.254  0.104    -0.282  0.080    -0.315  0.064    -0.322  0.061    -0.322  0.059
  1916     4    -0.317  0.118    -0.291  0.080    -0.309  0.064    -0.320  0.061    -0.322  0.059
  1916     5    -0.319  0.137    -0.325  0.081    -0.308  0.065    -0.318  0.061    -0.322  0.059
  1916     6    -0.375  0.127    -0.370  0.080    -0.312  0.065    -0.315  0.061    -0.322  0.059
  1916     7    -0.354  0.164    -0.410  0.080    -0.316  0.065    -0.313  0.061    -0.321  0.059
  1916     8    -0.356  0.168    -0.452  0.081    -0.315  0.066    -0.311  0.061    -0.321  0.059
  1916     9    -0.397  0.152    -0.486  0.082    -0.314  0.066    -0.309  0.061    -0.320  0.059
  1916    10    -0.390  0.124    -0.502  0.082    -0.311  0.066    -0.307  0.062    -0.319  0.059
  1916    11    -0.541  0.116    -0.524  0.082    -0.311  0.066    -0.305  0.062    -0.317  0.059
  1916    12    -0.799  0.116    -0.533  0.082    -0.313  0.067    -0.304  0.062    -0.318  0.059
  1917     1    -0.661  0.120    -0.528  0.082    -0.313  0.067    -0.304  0.062    -0.317  0.059
  1917     2    -0.656  0.117    -0.525  0.082    -0.314  0.067    -0.306  0.062    -0.316  0.059
  1917     3    -0.672  0.113    -0.522  0.082    -0.316  0.067    -0.303  0.062    -0.316  0.059
  1917     4    -0.511  0.123    -0.532  0.083    -0.320  0.067    -0.303  0.062    -0.316  0.059
  1917     5    -0.576  0.142    -0.527  0.084    -0.327  0.067    -0.304  0.062    -0.314  0.059
  1917     6    -0.488  0.125    -0.520  0.084    -0.333  0.067    -0.305  0.062    -0.313  0.059
  1917     7    -0.293  0.162    -0.509  0.083    -0.332  0.067    -0.302  0.062    -0.313  0.059
  1917     8    -0.315  0.171    -0.495  0.083    -0.335  0.067    -0.300  0.062    -0.312  0.059
  1917     9    -0.366  0.146    -0.473  0.082    -0.336  0.068    -0.298  0.062    -0.310  0.059
  1917    10    -0.503  0.128    -0.472  0.081    -0.341  0.068    -0.296  0.062    -0.309  0.059
  1917    11    -0.480  0.130    -0.463  0.081    -0.345  0.068    -0.294  0.062    -0.307  0.059
  1917    12    -0.719  0.110    -0.453  0.081    -0.346  0.068    -0.291  0.062    -0.306  0.059
  1918     1    -0.523  0.121    -0.458  0.081    -0.347  0.068    -0.289  0.063    -0.304  0.059
  1918     2    -0.496  0.106    -0.465  0.081    -0.349  0.068    -0.288  0.063    -0.303  0.059
  1918     3    -0.403  0.105    -0.452  0.080    -0.349  0.068    -0.287  0.063    -0.302  0.059
  1918     4    -0.498  0.120    -0.412  0.080    -0.347  0.069    -0.287  0.063    -0.300  0.059
  1918     5    -0.465  0.138    -0.389  0.081    -0.349  0.069    -0.286  0.063    -0.300  0.059
  1918     6    -0.369  0.130    -0.352  0.082    -0.353  0.069    -0.284  0.063    -0.301  0.059
  1918     7    -0.358  0.167    -0.325  0.082    -0.352  0.069    -0.284  0.063    -0.300  0.059
  1918     8    -0.395  0.169    -0.300  0.084    -0.352  0.069    -0.283  0.063    -0.299  0.059
  1918     9    -0.210  0.140    -0.288  0.084    -0.353  0.069    -0.283  0.063    -0.299  0.059
  1918    10    -0.031  0.123    -0.254  0.085    -0.352  0.069    -0.280  0.063    -0.297  0.060
  1918    11    -0.198  0.121    -0.234  0.085    -0.352  0.069    -0.278  0.063    -0.295  0.060
  1918    12    -0.282  0.115    -0.230  0.085    -0.348  0.069    -0.277  0.063    -0.293  0.060
  1919     1    -0.192  0.125    -0.227  0.085    -0.345  0.069    -0.280  0.063    -0.292  0.060
  1919     2    -0.202  0.120    -0.217  0.085    -0.344  0.069    -0.280  0.064    -0.292  0.060
  1919     3    -0.258  0.109    -0.229  0.085    -0.340  0.069    -0.277  0.064    -0.291  0.060
  1919     4    -0.093  0.127    -0.250  0.085    -0.334  0.069    -0.277  0.064    -0.291  0.060
  1919     5    -0.225  0.143    -0.280  0.085    -0.327  0.069    -0.277  0.064    -0.290  0.060
  1919     6    -0.322  0.126    -0.289  0.085    -0.316  0.069    -0.277  0.064    -0.290  0.060
  1919     7    -0.320  0.159    -0.287  0.084    -0.309  0.069    -0.276  0.064    -0.290  0.060
  1919     8    -0.278  0.171    -0.296  0.083    -0.305  0.069    -0.277  0.064    -0.290  0.060
  1919     9    -0.350  0.139    -0.281  0.083    -0.296  0.069    -0.278  0.064    -0.289  0.060
  1919    10    -0.277  0.121    -0.287  0.083    -0.289  0.069    -0.280  0.064    -0.287  0.060
  1919    11    -0.558  0.121    -0.287  0.083    -0.285  0.069    -0.281  0.064    -0.286  0.060
  1919    12    -0.398  0.115    -0.281  0.083    -0.282  0.069    -0.283  0.064    -0.286  0.060
  1920     1    -0.161  0.113    -0.276  0.084    -0.280  0.069    -0.285  0.065    -0.286  0.060
  1920     2    -0.312  0.104    -0.273  0.084    -0.281  0.068    -0.288  0.065    -0.285  0.060
  1920     3    -0.075  0.110    -0.261  0.084    -0.281  0.068    -0.290  0.065    -0.283  0.060
  1920     4    -0.165  0.137    -0.250  0.083    -0.279  0.068    -0.293  0.065    -0.282  0.060
  1920     5    -0.232  0.139    -0.227  0.084    -0.275  0.068    -0.294  0.065    -0.282  0.061
  1920     6    -0.250  0.128    -0.234  0.084    -0.266  0.068    -0.295  0.065    -0.281  0.061
  1920     7    -0.260  0.161    -0.230  0.084    -0.262  0.068    -0.296  0.065    -0.280  0.061
  1920     8    -0.242  0.164    -0.219  0.084    -0.260  0.068    -0.296  0.065    -0.279  0.061
  1920     9    -0.207  0.139    -0.236  0.084    -0.259  0.068    -0.296  0.065    -0.277  0.061
  1920    10    -0.141  0.117    -0.246  0.083    -0.255  0.068    -0.295  0.065    -0.276  0.061
  1920    11    -0.285  0.121    -0.252  0.082    -0.252  0.068    -0.294  0.065    -0.273  0.061
  1920    12    -0.478  0.111    -0.243  0.081    -0.250  0.068    -0.291  0.065    -0.270  0.061
  1921     1    -0.110  0.109    -0.234  0.081    -0.250  0.068    -0.287  0.065    -0.267  0.061
  1921     2    -0.184  0.110    -0.238  0.081    -0.249  0.068    -0.286  0.065    -0.266  0.061
  1921     3    -0.285  0.105    -0.235  0.080    -0.251  0.068    -0.283  0.065    -0.264  0.061
  1921     4    -0.275  0.120    -0.226  0.080    -0.251  0.068    -0.281  0.065    -0.262  0.061
  1921     5    -0.305  0.134    -0.214  0.080    -0.248  0.068    -0.280  0.065    -0.261  0.061
  1921     6    -0.149  0.125    -0.183  0.080    -0.243  0.067    -0.278  0.065    -0.259  0.062
  1921     7    -0.150  0.159    -0.197  0.080    -0.244  0.067    -0.277  0.065    -0.257  0.062
  1921     8    -0.285  0.166    -0.213  0.079    -0.244  0.067    -0.275  0.065    -0.255  0.062
  1921     9    -0.169  0.134    -0.200  0.078    -0.241  0.067    -0.273  0.065    -0.253  0.062
  1921    10    -0.043  0.118    -0.186  0.078    -0.243  0.067    -0.270  0.065    -0.252  0.062
  1921    11    -0.135  0.110    -0.191  0.078    -0.242  0.067    -0.266  0.065    -0.251  0.062
  1921    12    -0.112  0.110    -0.200  0.077    -0.241  0.067    -0.261  0.065    -0.250  0.062
  1922     1    -0.271  0.110    -0.207  0.077    -0.240  0.067    -0.257  0.065    -0.248  0.062
  1922     2    -0.383  0.102    -0.214  0.077    -0.240  0.067    -0.253  0.065    -0.248  0.062
  1922     3    -0.121  0.105    -0.231  0.077    -0.240  0.067    -0.251  0.065    -0.247  0.062
  1922     4    -0.112  0.119    -0.256  0.076    -0.241  0.067    -0.249  0.065    -0.246  0.062
  1922     5    -0.361  0.132    -0.266  0.076    -0.235  0.067    -0.245  0.065    -0.245  0.062
  1922     6    -0.264  0.116    -0.270  0.076    -0.234  0.067    -0.243  0.065    -0.245  0.062
  1922     7    -0.226  0.153    -0.271  0.076    -0.238  0.067    -0.243  0.065    -0.244  0.062
  1922     8    -0.366  0.164    -0.271  0.076    -0.241  0.067    -0.242  0.065    -0.243  0.062
  1922     9    -0.373  0.131    -0.291  0.077    -0.244  0.067    -0.239  0.065    -0.240  0.062
  1922    10    -0.347  0.112    -0.304  0.077    -0.245  0.067    -0.235  0.065    -0.237  0.062
  1922    11    -0.251  0.110    -0.298  0.077    -0.244  0.067    -0.231  0.065    -0.237  0.062
  1922    12    -0.161  0.107    -0.294  0.077    -0.244  0.067    -0.227  0.065    -0.235  0.062
  1923     1    -0.282  0.107    -0.306  0.078    -0.245  0.067    -0.222  0.065    -0.234  0.062
  1923     2    -0.385  0.106    -0.303  0.077    -0.243  0.067    -0.218  0.065    -0.233  0.062
  1923     3    -0.357  0.101    -0.301  0.078    -0.243  0.067    -0.217  0.065    -0.233  0.063
  1923     4    -0.276  0.122    -0.275  0.078    -0.243  0.067    -0.214  0.065    -0.232  0.063
  1923     5    -0.285  0.132    -0.251  0.078    -0.239  0.067    -0.213  0.065    -0.232  0.063
  1923     6    -0.219  0.119    -0.236  0.078    -0.228  0.067    -0.213  0.066    -0.232  0.063
  1923     7    -0.374  0.155    -0.234  0.078    -0.223  0.067    -0.211  0.066    -0.231  0.063
  1923     8    -0.328  0.161    -0.221  0.078    -0.220  0.067    -0.210  0.066    -0.231  0.063
  1923     9    -0.349  0.133    -0.195  0.078    -0.213  0.066    -0.211  0.066    -0.230  0.063
  1923    10    -0.035  0.113    -0.194  0.078    -0.209  0.066    -0.212  0.066    -0.230  0.063
  1923    11     0.033  0.114    -0.182  0.078    -0.208  0.067    -0.211  0.066    -0.230  0.063
  1923    12     0.018  0.107    -0.184  0.078    -0.208  0.067    -0.210  0.065    -0.232  0.063
  1924     1    -0.251  0.105    -0.174  0.078    -0.210  0.067    -0.212  0.065    -0.233  0.063
  1924     2    -0.230  0.109    -0.173  0.079    -0.207  0.067    -0.214  0.065    -0.233  0.063
  1924     3    -0.046  0.101    -0.172  0.079    -0.206  0.067    -0.215  0.065    -0.233  0.063
  1924     4    -0.257  0.118    -0.195  0.080    -0.205  0.067    -0.218  0.065    -0.233  0.063
  1924     5    -0.152  0.134    -0.216  0.079    -0.204  0.067    -0.219  0.065    -0.233  0.063
  1924     6    -0.234  0.123    -0.247  0.080    -0.206  0.067    -0.220  0.065    -0.232  0.063
  1924     7    -0.257  0.156    -0.260  0.080    -0.205  0.067    -0.221  0.065    -0.232  0.063
  1924     8    -0.315  0.163    -0.278  0.079    -0.202  0.067    -0.222  0.065    -0.232  0.063
  1924     9    -0.333  0.137    -0.296  0.079    -0.206  0.067    -0.221  0.065    -0.231  0.063
  1924    10    -0.321  0.115    -0.294  0.078    -0.208  0.067    -0.220  0.065    -0.231  0.063
  1924    11    -0.216  0.108    -0.295  0.078    -0.205  0.067    -0.216  0.065    -0.230  0.063
  1924    12    -0.346  0.113    -0.298  0.078    -0.205  0.067    -0.217  0.065    -0.230  0.063
  1925     1    -0.412  0.107    -0.301  0.078    -0.205  0.067    -0.218  0.065    -0.231  0.063
  1925     2    -0.450  0.101    -0.289  0.078    -0.202  0.067    -0.217  0.065    -0.230  0.063
  1925     3    -0.254  0.107    -0.279  0.078    -0.197  0.067    -0.217  0.065    -0.231  0.063
  1925     4    -0.235  0.119    -0.264  0.078    -0.191  0.067    -0.218  0.065    -0.232  0.063
  1925     5    -0.167  0.140    -0.248  0.078    -0.188  0.067    -0.218  0.065    -0.234  0.064
  1925     6    -0.273  0.125    -0.205  0.078    -0.189  0.067    -0.217  0.065    -0.234  0.064
  1925     7    -0.290  0.154    -0.151  0.078    -0.183  0.067    -0.217  0.065    -0.234  0.064
  1925     8    -0.163  0.162    -0.114  0.078    -0.176  0.067    -0.216  0.066    -0.235  0.064
  1925     9    -0.215  0.136    -0.082  0.078    -0.174  0.067    -0.215  0.066    -0.235  0.064
  1925    10    -0.146  0.114    -0.069  0.078    -0.173  0.067    -0.214  0.066    -0.234  0.064
  1925    11    -0.024  0.108    -0.071  0.078    -0.173  0.068    -0.211  0.066    -0.235  0.064
  1925    12     0.168  0.116    -0.066  0.078    -0.175  0.068    -0.207  0.066    -0.235  0.064
  1926     1     0.235  0.103    -0.061  0.078    -0.173  0.068    -0.207  0.066    -0.235  0.064
  1926     2    -0.005  0.100    -0.057  0.078    -0.171  0.068    -0.207  0.066    -0.236  0.064
  1926     3     0.133  0.102    -0.049  0.078    -0.170  0.068    -0.205  0.066    -0.236  0.064
  1926     4    -0.077  0.122    -0.035  0.078    -0.172  0.068    -0.204  0.066    -0.235  0.064
  1926     5    -0.200  0.135    -0.038  0.079    -0.174  0.068    -0.203  0.066    -0.235  0.064
  1926     6    -0.202  0.123    -0.070  0.078    -0.177  0.068    -0.203  0.066    -0.234  0.064
